iter: 9290   # psnr: 31.7663  # ssim: 0.9772  
iter: 9300   # psnr: 31.7487  # ssim: 0.9770  
iter: 9310   # psnr: 31.6896  # ssim: 0.9768  
iter: 9320   # psnr: 31.5720  # ssim: 0.9766  
iter: 9330   # psnr: 31.6718  # ssim: 0.9767  
iter: 9340   # psnr: 31.7103  # ssim: 0.9768  
iter: 9350   # psnr: 31.7641  # ssim: 0.9769  
iter: 9360   # psnr: 31.7491  # ssim: 0.9769  
iter: 9370   # psnr: 31.7616  # ssim: 0.9767  
iter: 9380   # psnr: 31.7381  # ssim: 0.9768  
iter: 9390   # psnr: 31.7111  # ssim: 0.9768  
iter: 9400   # psnr: 31.7413  # ssim: 0.9766  
iter: 9410   # psnr: 31.7641  # ssim: 0.9766  
iter: 9420   # psnr: 31.7401  # ssim: 0.9766  
iter: 9430   # psnr: 31.6888  # ssim: 0.9765  
iter: 9440   # psnr: 31.7278  # ssim: 0.9767  
iter: 9450   # psnr: 31.7725  # ssim: 0.9768  
iter: 9460   # psnr: 31.8444  # ssim: 0.9769  
iter: 9470   # psnr: 31.8605  # ssim: 0.9769  
iter: 9480   # psnr: 31.8611  # ssim: 0.9770  
iter: 9490   # psnr: 31.8354  # ssim: 0.9770  
iter: 9500   # psnr: 31.8427  # ssim: 0.9771  
iter: 9510   # psnr: 31.8240  # ssim: 0.9771  
iter: 9520   # psnr: 31.8246  # ssim: 0.9771  
iter: 9530   # psnr: 31.8179  # ssim: 0.9770  
iter: 9540   # psnr: 31.8165  # ssim: 0.9770  
iter: 9550   # psnr: 31.8050  # ssim: 0.9769  
iter: 9560   # psnr: 31.8077  # ssim: 0.9769  
iter: 9570   # psnr: 31.8211  # ssim: 0.9770  
iter: 9580   # psnr: 31.8064  # ssim: 0.9770  
iter: 9590   # psnr: 31.8148  # ssim: 0.9771  
iter: 9600   # psnr: 31.8283  # ssim: 0.9771  
iter: 9610   # psnr: 31.8642  # ssim: 0.9771  
iter: 9620   # psnr: 31.8677  # ssim: 0.9772  
iter: 9630   # psnr: 31.8028  # ssim: 0.9773  
iter: 9640   # psnr: 31.7884  # ssim: 0.9772  
iter: 9650   # psnr: 31.7787  # ssim: 0.9771  
iter: 9660   # psnr: 31.7413  # ssim: 0.9770  
iter: 9670   # psnr: 31.7402  # ssim: 0.9769  
iter: 9680   # psnr: 31.7340  # ssim: 0.9769  
iter: 9690   # psnr: 31.7164  # ssim: 0.9769  
iter: 9700   # psnr: 31.7275  # ssim: 0.9768  
iter: 9710   # psnr: 31.7458  # ssim: 0.9768  
iter: 9720   # psnr: 31.7674  # ssim: 0.9768  
iter: 9730   # psnr: 31.7911  # ssim: 0.9769  
iter: 9740   # psnr: 31.7860  # ssim: 0.9769  
iter: 9750   # psnr: 31.7821  # ssim: 0.9770  
iter: 9760   # psnr: 31.7856  # ssim: 0.9771  
iter: 9770   # psnr: 31.7575  # ssim: 0.9772  
iter: 9780   # psnr: 31.7151  # ssim: 0.9771  
iter: 9790   # psnr: 31.6699  # ssim: 0.9770  
iter: 9800   # psnr: 31.7026  # ssim: 0.9769  
iter: 9810   # psnr: 31.7376  # ssim: 0.9768  
iter: 9820   # psnr: 31.7908  # ssim: 0.9769  
iter: 9830   # psnr: 31.7864  # ssim: 0.9768  
iter: 9840   # psnr: 31.7837  # ssim: 0.9769  
iter: 9850   # psnr: 31.7701  # ssim: 0.9769  
iter: 9860   # psnr: 31.7502  # ssim: 0.9769  
iter: 9870   # psnr: 31.7286  # ssim: 0.9769  
iter: 9880   # psnr: 31.7316  # ssim: 0.9768  
iter: 9890   # psnr: 31.7573  # ssim: 0.9768  
iter: 9900   # psnr: 31.7827  # ssim: 0.9769  
iter: 9910   # psnr: 31.7885  # ssim: 0.9770  
iter: 9920   # psnr: 31.8021  # ssim: 0.9771  
iter: 9930   # psnr: 31.7967  # ssim: 0.9772  
iter: 9940   # psnr: 31.7946  # ssim: 0.9772  
iter: 9950   # psnr: 31.7848  # ssim: 0.9772  
iter: 9960   # psnr: 31.7690  # ssim: 0.9772  
iter: 9970   # psnr: 31.7687  # ssim: 0.9771  
iter: 9980   # psnr: 31.7914  # ssim: 0.9770  
iter: 9990   # psnr: 31.7675  # ssim: 0.9769  
iter: 10000  # psnr: 31.7749  # ssim: 0.9769  
